id,student_id,date,type,reason,description,amount,balance_after,ref_lesson_id,ref_homework_id,ref_item
334,3,2026-04-03,earn,homework,Uy vazifasi (53 ball),9,43,,21,
335,3,2026-03-28,earn,attendance_late,Kechikdi (18 daq),4,47,23,,
336,3,2026-03-29,earn,homework,Uy vazifasi (74 ball),18,65,,22,
337,3,2026-03-31,earn,attendance,Darsga o'z vaqtida keldi,10,75,24,,
338,3,2026-03-31,earn,activity,Darsdagi faollik / to'g'ri javob,10,85,24,,
339,3,2026-04-02,earn,attendance,Darsga o'z vaqtida keldi,10,95,25,,
340,3,2026-04-06,earn,homework,Uy vazifasi (65 ball),7,102,,23,
341,3,2026-04-04,earn,attendance,Darsga o'z vaqtida keldi,10,112,26,,
342,3,2026-04-10,earn,homework,Uy vazifasi (70 ball),12,124,,24,
343,3,2026-04-07,earn,attendance,Darsga o'z vaqtida keldi,10,134,27,,
344,3,2026-04-07,earn,activity,Darsdagi faollik / to'g'ri javob,15,149,27,,
345,3,2026-04-09,earn,attendance,Darsga o'z vaqtida keldi,10,159,28,,
346,3,2026-04-11,earn,homework,Uy vazifasi (64 ball),12,171,,26,
347,3,2026-04-11,penalty,absent_unexcused,Sababsiz qoldirdi,-5,166,29,,
348,3,2026-04-14,earn,attendance,Darsga o'z vaqtida keldi,10,176,30,,
349,3,2026-04-18,earn,homework,Uy vazifasi (74 ball),18,194,,28,
350,3,2026-04-16,penalty,absent_unexcused,Sababsiz qoldirdi,-5,189,31,,
351,3,2026-04-18,earn,attendance,Darsga o'z vaqtida keldi,10,199,32,,
352,3,2026-04-19,earn,homework,Uy vazifasi (58 ball),11,210,,30,
353,3,2026-04-21,earn,attendance,Darsga o'z vaqtida keldi,10,220,33,,
354,3,2026-04-25,earn,homework,Uy vazifasi (55 ball),13,233,,31,
355,3,2026-04-21,earn,activity,Darsdagi faollik / to'g'ri javob,5,238,33,,
356,3,2026-04-23,earn,attendance,Darsga o'z vaqtida keldi,10,248,34,,
357,3,2026-04-26,earn,homework,Uy vazifasi (81 ball),12,260,,32,
358,3,2026-04-25,earn,attendance,Darsga o'z vaqtida keldi,10,270,35,,
359,3,2026-04-26,earn,homework,Uy vazifasi (61 ball),18,288,,33,
360,3,2026-04-28,penalty,absent_unexcused,Sababsiz qoldirdi,-5,283,36,,
361,3,2026-04-30,earn,attendance,Darsga o'z vaqtida keldi,10,293,37,,
362,3,2026-05-06,earn,homework,Uy vazifasi (53 ball),4,297,,34,
363,3,2026-05-02,earn,attendance,Darsga o'z vaqtida keldi,10,307,38,,
364,3,2026-05-04,earn,homework,Uy vazifasi (80 ball),20,327,,35,
365,3,2026-05-05,earn,attendance,Darsga o'z vaqtida keldi,10,337,39,,
366,3,2026-05-05,earn,homework,Uy vazifasi (87 ball),21,358,,36,
367,3,2026-05-07,earn,attendance,Darsga o'z vaqtida keldi,10,368,40,,
368,3,2026-05-09,earn,homework,Uy vazifasi (53 ball),10,378,,37,
369,3,2026-05-12,earn,attendance,Darsga o'z vaqtida keldi,10,388,41,,
370,3,2026-05-17,earn,homework,Uy vazifasi (49 ball),5,393,,38,
371,3,2026-05-14,earn,attendance,Darsga o'z vaqtida keldi,10,403,42,,
372,3,2026-05-16,earn,homework,Uy vazifasi (69 ball),13,416,,39,
373,3,2026-05-16,earn,attendance_late,Kechikdi (5 daq),4,420,43,,
374,3,2026-05-21,earn,homework,Uy vazifasi (57 ball),10,430,,40,
375,3,2026-05-19,earn,attendance,Darsga o'z vaqtida keldi,10,440,44,,
376,3,2026-05-21,earn,homework,Uy vazifasi (68 ball),13,453,,41,
377,3,2026-05-21,earn,attendance,Darsga o'z vaqtida keldi,10,463,45,,
378,3,2026-05-22,earn,homework,Uy vazifasi (78 ball),23,486,,42,
379,3,2026-05-23,penalty,absent_unexcused,Sababsiz qoldirdi,-5,481,46,,
380,3,2026-05-26,earn,attendance,Darsga o'z vaqtida keldi,10,491,47,,
381,3,2026-05-28,earn,homework,Uy vazifasi (68 ball),13,504,,44,
382,3,2026-05-28,earn,attendance,Darsga o'z vaqtida keldi,10,514,48,,
383,3,2026-05-30,earn,attendance,Darsga o'z vaqtida keldi,10,524,49,,
384,3,2026-06-05,earn,homework,Uy vazifasi (68 ball),8,532,,45,
385,3,2026-06-02,earn,attendance,Darsga o'z vaqtida keldi,10,542,50,,
386,3,2026-06-04,earn,homework,Uy vazifasi (58 ball),17,559,,46,
387,3,2026-06-04,earn,attendance,Darsga o'z vaqtida keldi,10,569,51,,
388,3,2026-06-11,earn,homework,Uy vazifasi (42 ball),5,574,,47,
389,3,2026-06-06,earn,attendance,Darsga o'z vaqtida keldi,10,584,52,,
390,3,2026-06-11,earn,homework,Uy vazifasi (56 ball),6,590,,48,
391,3,2026-06-09,earn,attendance,Darsga o'z vaqtida keldi,10,600,53,,
392,3,2026-06-11,earn,attendance,Darsga o'z vaqtida keldi,10,610,54,,
393,3,2026-06-11,earn,activity,Darsdagi faollik / to'g'ri javob,5,615,54,,
394,3,2026-06-11,spend,shop,Sotib oldi: Termokruzhka,-380,235,,,Termokruzhka
395,3,2026-06-13,earn,attendance,Darsga o'z vaqtida keldi,10,245,55,,
396,3,2026-06-16,earn,homework,Uy vazifasi (69 ball),8,253,,51,
397,3,2026-06-16,penalty,absent_unexcused,Sababsiz qoldirdi,-5,248,56,,
398,3,2026-06-18,earn,attendance,Darsga o'z vaqtida keldi,10,258,57,,
399,3,2026-06-25,earn,homework,Uy vazifasi (47 ball),7,265,,53,
400,3,2026-06-20,earn,attendance,Darsga o'z vaqtida keldi,10,275,58,,
401,3,2026-06-20,earn,homework,Uy vazifasi (58 ball),11,286,,54,
402,3,2026-06-23,earn,attendance,Darsga o'z vaqtida keldi,10,296,59,,
403,3,2026-06-23,earn,homework,Uy vazifasi (70 ball),17,313,,55,
404,3,2026-06-25,earn,attendance,Darsga o'z vaqtida keldi,10,323,60,,
405,3,2026-06-27,earn,attendance,Darsga o'z vaqtida keldi,10,333,61,,
406,3,2026-07-04,earn,homework,Uy vazifasi (56 ball),6,339,,56,
407,3,2026-06-30,penalty,absent_unexcused,Sababsiz qoldirdi,-5,334,62,,
408,3,2026-07-02,earn,attendance,Darsga o'z vaqtida keldi,10,344,63,,
409,3,2026-07-07,earn,homework,Uy vazifasi (51 ball),7,351,,58,
410,3,2026-07-04,earn,attendance,Darsga o'z vaqtida keldi,10,361,64,,
411,3,2026-07-04,earn,homework,Uy vazifasi (72 ball),21,382,,59,
412,3,2026-07-04,earn,activity,Darsdagi faollik / to'g'ri javob,10,392,64,,
413,3,2026-07-07,earn,attendance,Darsga o'z vaqtida keldi,10,402,65,,
414,3,2026-07-11,earn,homework,Uy vazifasi (59 ball),14,416,,61,
415,3,2026-07-11,earn,attendance,Darsga o'z vaqtida keldi,10,426,67,,
416,3,2026-07-11,earn,homework,Uy vazifasi (72 ball),18,444,,62,
417,3,2026-07-11,earn,activity,Darsdagi faollik / to'g'ri javob,10,454,67,,
418,3,2026-07-14,earn,attendance,Darsga o'z vaqtida keldi,10,464,68,,
419,3,2026-07-16,earn,attendance,Darsga o'z vaqtida keldi,10,474,69,,
420,3,2026-07-23,earn,homework,Uy vazifasi (58 ball),6,480,,64,
421,3,2026-07-18,earn,attendance,Darsga o'z vaqtida keldi,10,490,70,,
422,3,2026-07-24,earn,homework,Uy vazifasi (45 ball),4,494,,65,
423,3,2026-07-21,penalty,absent_unexcused,Sababsiz qoldirdi,-5,489,71,,
424,3,2026-07-23,earn,attendance,Darsga o'z vaqtida keldi,10,499,72,,
425,3,2026-07-25,earn,attendance,Darsga o'z vaqtida keldi,10,509,73,,
426,3,2026-07-28,earn,homework,Uy vazifasi (78 ball),15,524,,67,
427,3,2026-07-28,earn,attendance,Darsga o'z vaqtida keldi,10,534,74,,
428,3,2026-07-29,earn,homework,Uy vazifasi (61 ball),9,543,,68,
429,3,2026-07-28,earn,activity,Darsdagi faollik / to'g'ri javob,15,558,74,,
430,3,2026-07-30,earn,attendance,Darsga o'z vaqtida keldi,10,568,75,,
431,3,2026-04-20,earn,makeup_completed,Qoldirilgan darsni yopdi: Media queries,10,578,29,,
432,3,2026-04-24,earn,makeup_completed,Qoldirilgan darsni yopdi: Bootstrap asoslari,10,588,31,,
433,3,2026-05-04,earn,makeup_completed,Qoldirilgan darsni yopdi: Loyiha himoyasi,10,598,36,,
434,3,2026-06-01,earn,makeup_completed,Qoldirilgan darsni yopdi: Responsive dizayn,10,608,46,,
435,3,2026-06-24,earn,makeup_completed,Qoldirilgan darsni yopdi: Teglar va atributlar,10,618,56,,
436,3,2026-07-13,earn,makeup_completed,Qoldirilgan darsni yopdi: Animatsiyalar,10,628,66,,
437,4,2026-02-03,earn,attendance,Darsga o'z vaqtida keldi,10,10,1,,
438,4,2026-02-09,earn,homework,Uy vazifasi (73 ball),13,23,,1,
439,4,2026-02-05,earn,attendance,Darsga o'z vaqtida keldi,10,33,2,,
440,4,2026-02-07,earn,homework,Uy vazifasi (91 ball),18,51,,2,
441,4,2026-02-07,earn,attendance,Darsga o'z vaqtida keldi,10,61,3,,
442,4,2026-02-08,earn,homework,Uy vazifasi (80 ball),24,85,,3,
443,4,2026-02-10,earn,attendance,Darsga o'z vaqtida keldi,10,95,4,,
444,4,2026-02-12,earn,homework,Uy vazifasi (78 ball),19,114,,4,
445,4,2026-02-12,earn,attendance,Darsga o'z vaqtida keldi,10,124,5,,
446,4,2026-02-17,earn,homework,Uy vazifasi (60 ball),7,131,,5,
447,4,2026-02-14,earn,attendance,Darsga o'z vaqtida keldi,10,141,6,,
448,4,2026-02-14,earn,homework,Uy vazifasi (96 ball),24,165,,6,
449,4,2026-02-14,earn,excellent_work,A'lo bajarilgan ish,25,190,,6,
450,4,2026-02-14,earn,activity,Darsdagi faollik / to'g'ri javob,15,205,6,,
451,4,2026-02-18,earn,homework,Uy vazifasi (87 ball),21,226,,7,
452,4,2026-02-19,earn,attendance,Darsga o'z vaqtida keldi,10,236,8,,
453,4,2026-02-23,earn,homework,Uy vazifasi (68 ball),6,242,,8,
454,4,2026-02-21,earn,attendance,Darsga o'z vaqtida keldi,10,252,9,,
455,4,2026-02-21,earn,homework,Uy vazifasi (94 ball),18,270,,9,
456,4,2026-02-24,earn,attendance,Darsga o'z vaqtida keldi,10,280,10,,
457,4,2026-02-27,earn,homework,Uy vazifasi (75 ball),6,286,,10,
458,4,2026-02-26,earn,attendance,Darsga o'z vaqtida keldi,10,296,11,,
459,4,2026-03-03,earn,homework,Uy vazifasi (80 ball),12,308,,11,
460,4,2026-02-28,penalty,absent_unexcused,Sababsiz qoldirdi,-5,303,12,,
461,4,2026-03-03,earn,attendance,Darsga o'z vaqtida keldi,10,313,13,,
462,4,2026-03-05,earn,homework,Uy vazifasi (76 ball),15,328,,12,
463,4,2026-03-05,earn,attendance,Darsga o'z vaqtida keldi,10,338,14,,
464,4,2026-03-07,earn,homework,Uy vazifasi (90 ball),18,356,,13,
465,4,2026-03-05,earn,activity,Darsdagi faollik / to'g'ri javob,5,361,14,,
466,4,2026-03-07,earn,attendance,Darsga o'z vaqtida keldi,10,371,15,,
467,4,2026-03-09,earn,homework,Uy vazifasi (78 ball),11,382,,14,
468,4,2026-03-10,earn,attendance,Darsga o'z vaqtida keldi,10,392,16,,
469,4,2026-03-10,earn,homework,Uy vazifasi (79 ball),15,407,,15,
470,4,2026-03-12,earn,attendance,Darsga o'z vaqtida keldi,10,417,17,,
471,4,2026-03-14,earn,homework,Uy vazifasi (86 ball),17,434,,16,
472,4,2026-03-14,earn,attendance,Darsga o'z vaqtida keldi,10,444,18,,
473,4,2026-03-16,earn,homework,Uy vazifasi (96 ball),14,458,,17,
474,4,2026-03-16,earn,excellent_work,A'lo bajarilgan ish,25,483,,17,
475,4,2026-03-14,earn,activity,Darsdagi faollik / to'g'ri javob,5,488,18,,
476,4,2026-03-17,earn,attendance,Darsga o'z vaqtida keldi,10,498,19,,
477,4,2026-03-17,earn,activity,Darsdagi faollik / to'g'ri javob,10,508,19,,
478,4,2026-03-17,spend,shop,Sotib oldi: Pizza kuponi,-250,258,,,Pizza kuponi
479,4,2026-03-19,earn,attendance,Darsga o'z vaqtida keldi,10,268,20,,
480,4,2026-03-24,earn,homework,Uy vazifasi (71 ball),12,280,,19,
481,4,2026-03-24,earn,attendance,Darsga o'z vaqtida keldi,10,290,21,,
482,4,2026-03-27,earn,homework,Uy vazifasi (83 ball),16,306,,20,
483,4,2026-03-26,earn,attendance,Darsga o'z vaqtida keldi,10,316,22,,
484,4,2026-03-26,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,366,22,,
485,4,2026-03-28,earn,homework,Uy vazifasi (87 ball),26,392,,21,
486,4,2026-03-28,earn,attendance,Darsga o'z vaqtida keldi,10,402,23,,
487,4,2026-03-30,earn,homework,Uy vazifasi (89 ball),22,424,,22,
488,4,2026-03-31,earn,attendance,Darsga o'z vaqtida keldi,10,434,24,,
489,4,2026-03-31,earn,activity,Darsdagi faollik / to'g'ri javob,5,439,24,,
490,4,2026-04-02,earn,attendance,Darsga o'z vaqtida keldi,10,449,25,,
491,4,2026-04-03,earn,homework,Uy vazifasi (78 ball),15,464,,23,
492,4,2026-04-02,earn,activity,Darsdagi faollik / to'g'ri javob,5,469,25,,
493,4,2026-04-04,earn,attendance,Darsga o'z vaqtida keldi,10,479,26,,
494,4,2026-04-04,earn,activity,Darsdagi faollik / to'g'ri javob,15,494,26,,
495,4,2026-04-07,earn,attendance,Darsga o'z vaqtida keldi,10,504,27,,
496,4,2026-04-10,earn,homework,Uy vazifasi (67 ball),20,524,,25,
497,4,2026-04-09,earn,attendance,Darsga o'z vaqtida keldi,10,534,28,,
498,4,2026-04-17,earn,homework,Uy vazifasi (63 ball),7,541,,26,
499,4,2026-04-11,earn,attendance,Darsga o'z vaqtida keldi,10,551,29,,
500,4,2026-04-14,earn,attendance,Darsga o'z vaqtida keldi,10,561,30,,
501,4,2026-04-18,earn,homework,Uy vazifasi (90 ball),22,583,,28,
502,4,2026-04-14,earn,activity,Darsdagi faollik / to'g'ri javob,5,588,30,,
503,4,2026-04-16,earn,attendance,Darsga o'z vaqtida keldi,10,598,31,,
504,4,2026-04-17,earn,homework,Uy vazifasi (83 ball),16,614,,29,
505,4,2026-04-18,earn,attendance,Darsga o'z vaqtida keldi,10,624,32,,
506,4,2026-04-18,earn,streak_bonus,20 ta ketma-ket dars — bonus,50,674,32,,
507,4,2026-04-20,earn,homework,Uy vazifasi (88 ball),17,691,,30,
508,4,2026-04-21,earn,attendance,Darsga o'z vaqtida keldi,10,701,33,,
509,4,2026-04-24,earn,homework,Uy vazifasi (67 ball),16,717,,31,
510,4,2026-04-23,earn,attendance_late,Kechikdi (10 daq),4,721,34,,
511,4,2026-04-25,earn,homework,Uy vazifasi (82 ball),12,733,,32,
512,4,2026-04-25,earn,attendance,Darsga o'z vaqtida keldi,10,743,35,,
513,4,2026-04-26,earn,homework,Uy vazifasi (78 ball),23,766,,33,
514,4,2026-04-28,penalty,absent_unexcused,Sababsiz qoldirdi,-5,761,36,,
515,4,2026-04-30,earn,attendance,Darsga o'z vaqtida keldi,10,771,37,,
516,4,2026-05-02,earn,homework,Uy vazifasi (78 ball),11,782,,34,
517,4,2026-05-02,earn,attendance,Darsga o'z vaqtida keldi,10,792,38,,
518,4,2026-05-05,earn,homework,Uy vazifasi (83 ball),20,812,,35,
519,4,2026-05-02,earn,activity,Darsdagi faollik / to'g'ri javob,15,827,38,,
520,4,2026-05-02,spend,shop,Sotib oldi: Termokruzhka,-380,447,,,Termokruzhka
521,4,2026-05-05,earn,attendance,Darsga o'z vaqtida keldi,10,457,39,,
522,4,2026-05-05,earn,homework,Uy vazifasi (85 ball),21,478,,36,
523,4,2026-05-05,earn,activity,Darsdagi faollik / to'g'ri javob,10,488,39,,
524,4,2026-05-07,earn,attendance,Darsga o'z vaqtida keldi,10,498,40,,
525,4,2026-05-14,earn,homework,Uy vazifasi (55 ball),6,504,,37,
526,4,2026-05-07,earn,activity,Darsdagi faollik / to'g'ri javob,15,519,40,,
527,4,2026-05-12,penalty,absent_unexcused,Sababsiz qoldirdi,-5,514,41,,
528,4,2026-05-14,earn,attendance,Darsga o'z vaqtida keldi,10,524,42,,
529,4,2026-05-16,earn,attendance,Darsga o'z vaqtida keldi,10,534,43,,
530,4,2026-05-16,earn,homework,Uy vazifasi (97 ball),29,563,,40,
531,4,2026-05-16,earn,excellent_work,A'lo bajarilgan ish,25,588,,40,
532,4,2026-05-19,earn,attendance,Darsga o'z vaqtida keldi,10,598,44,,
533,4,2026-05-19,earn,homework,Uy vazifasi (80 ball),16,614,,41,
534,4,2026-05-21,earn,attendance,Darsga o'z vaqtida keldi,10,624,45,,
535,4,2026-05-25,earn,homework,Uy vazifasi (70 ball),12,636,,42,
536,4,2026-05-23,earn,attendance,Darsga o'z vaqtida keldi,10,646,46,,
537,4,2026-05-25,earn,homework,Uy vazifasi (82 ball),24,670,,43,
538,4,2026-05-26,earn,attendance,Darsga o'z vaqtida keldi,10,680,47,,
539,4,2026-05-28,earn,homework,Uy vazifasi (77 ball),15,695,,44,
540,4,2026-05-30,earn,attendance,Darsga o'z vaqtida keldi,10,705,49,,
541,4,2026-06-02,earn,homework,Uy vazifasi (87 ball),17,722,,45,
542,4,2026-06-02,earn,attendance,Darsga o'z vaqtida keldi,10,732,50,,
543,4,2026-06-06,earn,homework,Uy vazifasi (57 ball),10,742,,46,
544,4,2026-06-02,earn,activity,Darsdagi faollik / to'g'ri javob,10,752,50,,
545,4,2026-06-04,earn,attendance,Darsga o'z vaqtida keldi,10,762,51,,
546,4,2026-06-06,earn,homework,Uy vazifasi (83 ball),16,778,,47,
547,4,2026-06-06,earn,attendance,Darsga o'z vaqtida keldi,10,788,52,,
548,4,2026-06-07,earn,homework,Uy vazifasi (79 ball),15,803,,48,
549,4,2026-06-09,earn,attendance,Darsga o'z vaqtida keldi,10,813,53,,
550,4,2026-06-10,earn,homework,Uy vazifasi (75 ball),18,831,,49,
551,4,2026-06-11,earn,attendance,Darsga o'z vaqtida keldi,10,841,54,,
552,4,2026-06-14,earn,homework,Uy vazifasi (100 ball),20,861,,50,
553,4,2026-06-14,earn,excellent_work,A'lo bajarilgan ish,25,886,,50,
554,4,2026-06-13,earn,attendance,Darsga o'z vaqtida keldi,10,896,55,,
555,4,2026-06-14,earn,homework,Uy vazifasi (91 ball),18,914,,51,
556,4,2026-06-16,earn,attendance,Darsga o'z vaqtida keldi,10,924,56,,
557,4,2026-06-23,earn,homework,Uy vazifasi (56 ball),5,929,,52,
558,4,2026-06-16,earn,activity,Darsdagi faollik / to'g'ri javob,10,939,56,,
559,4,2026-06-18,earn,attendance,Darsga o'z vaqtida keldi,10,949,57,,
560,4,2026-06-21,earn,homework,Uy vazifasi (86 ball),21,970,,53,
561,4,2026-06-18,spend,shop,Sotib oldi: Termokruzhka,-380,590,,,Termokruzhka
562,4,2026-06-20,earn,attendance,Darsga o'z vaqtida keldi,10,600,58,,
563,4,2026-06-20,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,650,58,,
564,4,2026-06-27,earn,homework,Uy vazifasi (60 ball),7,657,,54,
565,4,2026-06-23,earn,attendance,Darsga o'z vaqtida keldi,10,667,59,,
566,4,2026-06-24,earn,homework,Uy vazifasi (84 ball),21,688,,55,
567,4,2026-06-25,earn,attendance,Darsga o'z vaqtida keldi,10,698,60,,
568,4,2026-06-27,earn,attendance,Darsga o'z vaqtida keldi,10,708,61,,
569,4,2026-06-30,earn,homework,Uy vazifasi (74 ball),14,722,,56,
570,4,2026-06-30,earn,attendance,Darsga o'z vaqtida keldi,10,732,62,,
571,4,2026-06-30,earn,homework,Uy vazifasi (83 ball),20,752,,57,
572,4,2026-07-02,earn,attendance,Darsga o'z vaqtida keldi,10,762,63,,
573,4,2026-07-05,earn,homework,Uy vazifasi (77 ball),19,781,,58,
574,4,2026-07-02,earn,activity,Darsdagi faollik / to'g'ri javob,5,786,63,,
575,4,2026-07-04,earn,attendance_late,Kechikdi (11 daq),4,790,64,,
576,4,2026-07-06,earn,homework,Uy vazifasi (76 ball),22,812,,59,
577,4,2026-07-04,earn,activity,Darsdagi faollik / to'g'ri javob,10,822,64,,
578,4,2026-07-07,earn,attendance,Darsga o'z vaqtida keldi,10,832,65,,
579,4,2026-07-09,earn,homework,Uy vazifasi (81 ball),24,856,,60,
580,4,2026-07-09,earn,attendance,Darsga o'z vaqtida keldi,10,866,66,,
581,4,2026-07-11,earn,homework,Uy vazifasi (76 ball),19,885,,61,
582,4,2026-07-13,earn,homework,Uy vazifasi (78 ball),19,904,,62,
583,4,2026-07-14,earn,attendance,Darsga o'z vaqtida keldi,10,914,68,,
584,4,2026-07-16,earn,homework,Uy vazifasi (81 ball),16,930,,63,
585,4,2026-07-16,earn,attendance,Darsga o'z vaqtida keldi,10,940,69,,
586,4,2026-07-18,earn,homework,Uy vazifasi (79 ball),15,955,,64,
587,4,2026-07-18,earn,attendance,Darsga o'z vaqtida keldi,10,965,70,,
588,4,2026-07-18,earn,homework,Uy vazifasi (74 ball),11,976,,65,
589,4,2026-07-21,earn,attendance,Darsga o'z vaqtida keldi,10,986,71,,
590,4,2026-07-23,earn,homework,Uy vazifasi (82 ball),24,1010,,66,
591,4,2026-07-23,earn,attendance_late,Kechikdi (20 daq),4,1014,72,,
592,4,2026-07-25,earn,attendance,Darsga o'z vaqtida keldi,10,1024,73,,
593,4,2026-07-27,earn,homework,Uy vazifasi (88 ball),17,1041,,67,
594,4,2026-07-28,penalty,absent_unexcused,Sababsiz qoldirdi,-5,1036,74,,
595,4,2026-07-30,earn,attendance,Darsga o'z vaqtida keldi,10,1046,75,,
596,4,2026-07-31,earn,homework,Uy vazifasi (82 ball),12,1058,,69,
597,4,2026-07-30,earn,activity,Darsdagi faollik / to'g'ri javob,15,1073,75,,
598,4,2026-02-19,earn,makeup_completed,Qoldirilgan darsni yopdi: Flexbox,10,1083,7,,
599,4,2026-03-09,earn,makeup_completed,Qoldirilgan darsni yopdi: Animatsiyalar,10,1093,12,,
600,4,2026-05-03,earn,makeup_completed,Qoldirilgan darsni yopdi: Loyiha himoyasi,10,1103,36,,
601,4,2026-05-14,earn,makeup_completed,Qoldirilgan darsni yopdi: CSS selektorlar,10,1113,41,,
602,4,2026-05-30,earn,makeup_completed,Qoldirilgan darsni yopdi: Animatsiyalar,10,1123,48,,
603,4,2026-07-17,earn,makeup_completed,Qoldirilgan darsni yopdi: Bootstrap asoslari,10,1133,67,,
604,4,2026-07-31,earn,makeup_completed,Qoldirilgan darsni yopdi: Teglar va atributlar,10,1143,74,,
605,5,2026-02-03,earn,attendance,Darsga o'z vaqtida keldi,10,10,1,,
606,5,2026-02-06,earn,homework,Uy vazifasi (95 ball),28,38,,1,
607,5,2026-02-06,earn,excellent_work,A'lo bajarilgan ish,25,63,,1,
608,5,2026-02-05,earn,attendance,Darsga o'z vaqtida keldi,10,73,2,,
609,5,2026-02-06,earn,homework,Uy vazifasi (90 ball),18,91,,2,
610,5,2026-02-07,earn,attendance,Darsga o'z vaqtida keldi,10,101,3,,
611,5,2026-02-08,earn,homework,Uy vazifasi (97 ball),29,130,,3,
612,5,2026-02-08,earn,excellent_work,A'lo bajarilgan ish,25,155,,3,
613,5,2026-02-10,earn,attendance,Darsga o'z vaqtida keldi,10,165,4,,
614,5,2026-02-11,earn,homework,Uy vazifasi (95 ball),23,188,,4,
615,5,2026-02-11,earn,excellent_work,A'lo bajarilgan ish,25,213,,4,
616,5,2026-02-12,earn,attendance,Darsga o'z vaqtida keldi,10,223,5,,
617,5,2026-02-12,earn,homework,Uy vazifasi (95 ball),19,242,,5,
618,5,2026-02-12,earn,excellent_work,A'lo bajarilgan ish,25,267,,5,
619,5,2026-02-14,earn,attendance,Darsga o'z vaqtida keldi,10,277,6,,
620,5,2026-02-15,earn,homework,Uy vazifasi (93 ball),23,300,,6,
621,5,2026-02-14,earn,activity,Darsdagi faollik / to'g'ri javob,15,315,6,,
622,5,2026-02-17,earn,attendance,Darsga o'z vaqtida keldi,10,325,7,,
623,5,2026-02-17,earn,homework,Uy vazifasi (96 ball),24,349,,7,
624,5,2026-02-17,earn,excellent_work,A'lo bajarilgan ish,25,374,,7,
625,5,2026-02-19,earn,attendance,Darsga o'z vaqtida keldi,10,384,8,,
626,5,2026-02-21,earn,homework,Uy vazifasi (96 ball),14,398,,8,
627,5,2026-02-21,earn,excellent_work,A'lo bajarilgan ish,25,423,,8,
628,5,2026-02-21,earn,attendance,Darsga o'z vaqtida keldi,10,433,9,,
629,5,2026-02-23,earn,homework,Uy vazifasi (96 ball),19,452,,9,
630,5,2026-02-23,earn,excellent_work,A'lo bajarilgan ish,25,477,,9,
631,5,2026-02-24,earn,attendance,Darsga o'z vaqtida keldi,10,487,10,,
632,5,2026-02-24,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,537,10,,
633,5,2026-02-26,earn,homework,Uy vazifasi (83 ball),12,549,,10,
634,5,2026-02-26,earn,attendance,Darsga o'z vaqtida keldi,10,559,11,,
635,5,2026-03-02,earn,homework,Uy vazifasi (95 ball),23,582,,11,
636,5,2026-03-02,earn,excellent_work,A'lo bajarilgan ish,25,607,,11,
637,5,2026-02-28,earn,attendance,Darsga o'z vaqtida keldi,10,617,12,,
638,5,2026-03-03,earn,attendance,Darsga o'z vaqtida keldi,10,627,13,,
639,5,2026-03-10,earn,homework,Uy vazifasi (58 ball),6,633,,12,
640,5,2026-03-05,earn,attendance,Darsga o'z vaqtida keldi,10,643,14,,
641,5,2026-03-05,earn,homework,Uy vazifasi (81 ball),16,659,,13,
642,5,2026-03-07,earn,attendance,Darsga o'z vaqtida keldi,10,669,15,,
643,5,2026-03-09,earn,homework,Uy vazifasi (91 ball),13,682,,14,
644,5,2026-03-10,earn,attendance,Darsga o'z vaqtida keldi,10,692,16,,
645,5,2026-03-10,earn,homework,Uy vazifasi (95 ball),19,711,,15,
646,5,2026-03-10,earn,excellent_work,A'lo bajarilgan ish,25,736,,15,
647,5,2026-03-10,earn,activity,Darsdagi faollik / to'g'ri javob,5,741,16,,
648,5,2026-03-12,earn,attendance,Darsga o'z vaqtida keldi,10,751,17,,
649,5,2026-03-15,earn,homework,Uy vazifasi (92 ball),18,769,,16,
